"Source Name",URL,"Date Accessed","Referrer URL",Title,"Program Name",Domain,"Data Source"
places.sqlite,"https://www.google.com/search?q=steganography+image+download&client=firefox-b-ab&source=lnms&tbm=isch&sa=X&ved=0ahUKEwii6LTF-5jgAhUGfisKHYmuApEQ_AUIDigB&biw=1916&bih=813","2019-02-01 10:29:27 NZDT","https://www.google.com/search?client=firefox-b-ab&ei=42dTXPzOPNa7rQGx_IaQDQ&q=steganography+image+download&oq=steganography+image+download&gs_l=psy-ab.3..0i22i30l5.57104.69030..69103...4.0..0.200.3052.0j17j1......0....1..gws-wiz.......0i71j0i67j0j0i13.jY9HywZue2s","steganography image download - Google Search","FireFox Analyzer",google.com,Narcos-2.001
places.sqlite,"https://www.google.com/search?client=firefox-b-ab&biw=1916&bih=813&tbm=isch&sa=1&ei=u2hTXPmwK4H0rQGwrpO4CA&q=beach&oq=beach&gs_l=img.3..0i67l3j0j0i67l5j0.11066.11743..11999...0.0..0.176.835.0j5......0....1..gws-wiz-img.CxmV12883bM","2019-02-01 10:29:40 NZDT","https://www.google.com/search?q=steganography+image+download&client=firefox-b-ab&source=lnms&tbm=isch&sa=X&ved=0ahUKEwii6LTF-5jgAhUGfisKHYmuApEQ_AUIDigB&biw=1916&bih=813","beach - Google Search","FireFox Analyzer",google.com,Narcos-2.001
places.sqlite,"https://www.google.com/search?client=firefox-b-ab&biw=1916&bih=813&tbm=isch&sa=1&ei=u2hTXPmwK4H0rQGwrpO4CA&q=beach&oq=beach&gs_l=img.3..0i67l3j0j0i67l5j0.11066.11743..11999...0.0..0.176.835.0j5......0....1..gws-wiz-img.CxmV12883bM#imgrc=qPIm5ky8PcX-bM:","2019-02-01 10:29:51 NZDT","https://www.google.com/search?client=firefox-b-ab&biw=1916&bih=813&tbm=isch&sa=1&ei=u2hTXPmwK4H0rQGwrpO4CA&q=beach&oq=beach&gs_l=img.3..0i67l3j0j0i67l5j0.11066.11743..11999...0.0..0.176.835.0j5......0....1..gws-wiz-img.CxmV12883bM","beach - Google Search","FireFox Analyzer",google.com,Narcos-2.001
places.sqlite,"https://www.google.com/search?client=firefox-b-ab&biw=1916&bih=813&tbm=isch&sa=1&ei=yGhTXP2QN4zf9QPzx6zADw&q=brisbane&oq=brisbane&gs_l=img.3..0i67l5j0l5.19226.20225..20410...0.0..0.195.1228.0j7......0....1..gws-wiz-img.bNX4jpEFGuc","2019-02-01 10:30:02 NZDT","https://www.google.com/search?client=firefox-b-ab&biw=1916&bih=813&tbm=isch&sa=1&ei=u2hTXPmwK4H0rQGwrpO4CA&q=beach&oq=beach&gs_l=img.3..0i67l3j0j0i67l5j0.11066.11743..11999...0.0..0.176.835.0j5......0....1..gws-wiz-img.CxmV12883bM#imgrc=qPIm5ky8PcX-bM:","brisbane - Google Search","FireFox Analyzer",google.com,Narcos-2.001
places.sqlite,"https://www.google.com/search?client=firefox-b-ab&biw=1916&bih=813&tbm=isch&sa=1&ei=yGhTXP2QN4zf9QPzx6zADw&q=brisbane&oq=brisbane&gs_l=img.3..0i67l5j0l5.19226.20225..20410...0.0..0.195.1228.0j7......0....1..gws-wiz-img.bNX4jpEFGuc#imgrc=Gi0y1sZ9mop1DM:","2019-02-01 10:30:06 NZDT","https://www.google.com/search?client=firefox-b-ab&biw=1916&bih=813&tbm=isch&sa=1&ei=yGhTXP2QN4zf9QPzx6zADw&q=brisbane&oq=brisbane&gs_l=img.3..0i67l5j0l5.19226.20225..20410...0.0..0.195.1228.0j7......0....1..gws-wiz-img.bNX4jpEFGuc","brisbane - Google Search","FireFox Analyzer",google.com,Narcos-2.001
places.sqlite,"https://www.datocms-assets.com/6737/1540752698-brisbane.jpg?auto=format&crop=faces&fit=crop&fm=jpg&h=1126&q=40&w=2000","2019-02-01 10:30:17 NZDT","https://www.google.com/search?client=firefox-b-ab&biw=1916&bih=813&tbm=isch&sa=1&ei=yGhTXP2QN4zf9QPzx6zADw&q=brisbane&oq=brisbane&gs_l=img.3..0i67l5j0l5.19226.20225..20410...0.0..0.195.1228.0j7......0....1..gws-wiz-img.bNX4jpEFGuc",1540752698-brisbane.jpg,"FireFox Analyzer",datocms-assets.com,Narcos-2.001
places.sqlite,"https://www.google.com/search?client=firefox-b-ab&q=tutorial+onimage+steganography","2019-02-01 10:30:56 NZDT",,"tutorial onimage steganography - Google Search","FireFox Analyzer",google.com,Narcos-2.001
places.sqlite,"https://www.youtube.com/watch?v=iUNUjqSXWj0","2019-02-01 10:31:04 NZDT",,"Steganography Tutorial - Hide Messages In Images - YouTube","FireFox Analyzer",youtube.com,Narcos-2.001
places.sqlite,"https://www.google.com/search?client=firefox-b&q=image+steganography","2019-02-01 11:59:21 NZDT",,"image steganography - Google Search","FireFox Analyzer",google.com,Narcos-2.001
places.sqlite,"https://www.google.com/search?client=firefox-b&ei=1X1TXJfLLZS3rQGPy6zABA&q=image+steganography+download&oq=image+steganography+down&gs_l=psy-ab.3.0.0j0i22i30l5.14394.18516..19697...4.0..0.197.1635.0j9......0....1..gws-wiz.......0i71j0i67j33i160j0i13j0i8i13i30.sftXyOBUxg0","2019-02-01 11:59:42 NZDT","https://www.google.com/search?client=firefox-b&q=image+steganography","image steganography download - Google Search","FireFox Analyzer",google.com,Narcos-2.001
places.sqlite,"https://sourceforge.net/projects/image-steg/","2019-02-01 11:59:46 NZDT",,"Image Steganography download | SourceForge.net","FireFox Analyzer",sourceforge.net,Narcos-2.001
places.sqlite,"https://sourceforge.net/projects/image-steg/","2019-02-01 12:01:28 NZDT","https://sourceforge.net/projects/image-steg/postdownload","Image Steganography download | SourceForge.net","FireFox Analyzer",sourceforge.net,Narcos-2.001
places.sqlite,"https://sourceforge.net/projects/image-steg/files/latest/download","2019-02-01 11:59:59 NZDT","https://sourceforge.net/projects/image-steg/","Download Image Steganography from SourceForge.net","FireFox Analyzer",sourceforge.net,Narcos-2.001
places.sqlite,"https://superb-dca2.dl.sourceforge.net/project/image-steg/Image%20Steganography%201.5.2%20Setup.exe","2019-02-01 12:00:16 NZDT","https://sourceforge.net/projects/image-steg/files/latest/download","Image Steganography 1.5.2 Setup.exe","FireFox Analyzer",sourceforge.net,Narcos-2.001
places.sqlite,"https://sourceforge.net/projects/image-steg/postdownload","2019-02-01 12:00:46 NZDT","https://sourceforge.net/projects/image-steg/files/latest/download","Find out more about Image Steganography | SourceForge.net","FireFox Analyzer",sourceforge.net,Narcos-2.001
places.sqlite,"https://www.google.com/search?client=firefox-b&q=protonmail","2019-02-01 13:04:11 NZDT",,"protonmail - Google Search","FireFox Analyzer",google.com,Narcos-2.001
places.sqlite,https://protonmail.com/,"2019-02-01 13:04:19 NZDT",,"Secure email: ProtonMail is free encrypted email.","FireFox Analyzer",protonmail.com,Narcos-2.001
places.sqlite,"https://mail.protonmail.com/login","2019-02-01 13:04:24 NZDT",https://protonmail.com/,"Login | ProtonMail","FireFox Analyzer",protonmail.com,Narcos-2.001
places.sqlite,"https://mail.protonmail.com/login/unlock","2019-02-01 13:05:21 NZDT","https://mail.protonmail.com/login","Login | ProtonMail","FireFox Analyzer",protonmail.com,Narcos-2.001
places.sqlite,"https://mail.protonmail.com/inbox","2019-02-01 13:05:24 NZDT","https://mail.protonmail.com/login/unlock","(4) Inbox | heresjohnny1@protonmail.com | ProtonMail","FireFox Analyzer",protonmail.com,Narcos-2.001
places.sqlite,"https://www.google.com/search?client=firefox-b-ab&q=flights+from+brisbane+to+wlG","2019-02-02 11:29:30 NZDT",,"flights from brisbane to wlG - Google Search","FireFox Analyzer",google.com,Narcos-2.001
places.sqlite,"https://www.expedia.com/lp/flights/bne/wlg/brisbane-to-wellington?locale=en_US&semcid=US.MULTILOB.GOOGLE.DL-c-EN.FLIGHT&semdtl=a11599206319.b160517180996.r15b9df58d0b084346bbf97970741b2afa885ef0f299800d96d793d385e31d9743.g1kwd-305589257941.i1.d1303573516654.e1c.j11011058.k11011058.f11t4.n1.l1g.h1e.m1&gclid=EAIaIQobChMI9_re7Mqb4AIVCiUrCh0JKQo-EAAYBCAAEgLoBPD_BwE","2019-02-02 11:29:41 NZDT","https://www.googleadservices.com/pagead/aclk?sa=L&ai=DChcSEwj3-t7sypvgAhUKJSsKHQkpCj4YABATGgJzZg&ohost=www.google.com&cid=CAASE-RoCAJfCcLhBymyejwImCP5Pvk&sig=AOD64_1JTnyVKkxFzylzrdYDCNrJUIF9RQ&q=&ved=2ahUKEwij3dnsypvgAhWUWX0KHZLnAkQQ0Qx6BAgPEAE&adurl=","BNE to WLG Flights $296 | Cheap Flights on Expedia","FireFox Analyzer",expedia.com,Narcos-2.001
places.sqlite,"https://www.expedia.com/Flights-Search?mode=search&paandi=true&trip=roundtrip&options=cabinclass%3Aeconomy%2Cnopenalty%3AN%2Csortby%3Aprice&passengers=children%3A0%2Cadults%3A2%2Cseniors%3A0%2Cinfantinlap%3AY&leg1=from%3ABrisbane%2C%20QLD%2C%20Australia%20(BNE)%2Cto%3AWellington%2C%20New%20Zealand%20(WLG-Wellington%20Intl.)%2Cdeparture%3A02%2F2%2F2019TANYT&leg2=from%3AWellington%2C%20New%20Zealand%20(WLG-Wellington%20Intl.)%2Cto%3ABrisbane%2C%20QLD%2C%20Australia%20(BNE)%2Cdeparture%3A02%2F9%2F2019TANYT&rfrr=TG.LP.SrchWzd.Flight","2019-02-02 11:30:00 NZDT","https://www.expedia.com/lp/flights/bne/wlg/brisbane-to-wellington?locale=en_US&semcid=US.MULTILOB.GOOGLE.DL-c-EN.FLIGHT&semdtl=a11599206319.b160517180996.r15b9df58d0b084346bbf97970741b2afa885ef0f299800d96d793d385e31d9743.g1kwd-305589257941.i1.d1303573516654.e1c.j11011058.k11011058.f11t4.n1.l1g.h1e.m1&gclid=EAIaIQobChMI9_re7Mqb4AIVCiUrCh0JKQo-EAAYBCAAEgLoBPD_BwE","BNE to WLG Flights | Expedia","FireFox Analyzer",expedia.com,Narcos-2.001
places.sqlite,"https://www.google.com/search?client=firefox-b-ab&ei=UchUXOPwAZSz9QOSz4ugBA&q=flights+from+brisbane+to+wlG+au&oq=flights+from+brisbane+to+wlG+au&gs_l=psy-ab.3..33i160l4.16050.16563..16883...0.0..0.219.567.0j2j1......0....1..gws-wiz.......0i71j0i22i30j33i22i29i30.ePor7zHTLUs","2019-02-02 11:30:33 NZDT","https://www.google.com/search?client=firefox-b-ab&q=flights+from+brisbane+to+wlG","flights from brisbane to wlG au - Google Search","FireFox Analyzer",google.com,Narcos-2.001
places.sqlite,"https://www.cheapoair.com/flights/booknow/destinations/city-pairs?oc=BNE&dc=WLG&fpaffiliate=coa-google-destination&fpsub=&utm_campaign=Destination-Routes_4_ATLAS&utm_term=brisbane%20to%20wellington&utm_term_id=kwd-296713320602&utm_source={google}&utm_medium={cpc}&device=c&fpprice=&campaignID=979078045&adgroupId=59286711041&gclid=EAIaIQobChMIocmSi8ub4AIVTw4rCh0k1QK-EAAYAyAAEgJdffD_BwE","2019-02-02 11:30:45 NZDT","https://www.googleadservices.com/pagead/aclk?sa=L&ai=DChcSEwihyZKLy5vgAhVPDisKHSTVAr4YABAJGgJzZg&ohost=www.google.com&cid=CAASE-RoVZBUjtAf7H9xcTk3LojD8LM&sig=AOD64_3_eG9GOqp9kpVBG57ZS_rMy0FCCA&q=&ved=2ahUKEwiPso2Ly5vgAhUWXSsKHe7YDBMQ0Qx6BAgPEAE&adurl=","Cheap Flights from Brisbane to Wellington Travel Deals, Airfare – CheapOair.com","FireFox Analyzer",cheapoair.com,Narcos-2.001
places.sqlite,"https://www.qantas.com/nz/en/destinations/australia.html?alt_cam=nz:re:omd:sem:gg:QANTAS%7CNZ%7CPPC%7CINTERNATIONAL%7CNEWZEALAND%3EAUSTRALIA%7CBMM:n:n:NEWZEALAND%3EAUSTRALIA:%2Bflights+to+%2Baustralia&gclid=EAIaIQobChMIocmSi8ub4AIVTw4rCh0k1QK-EAAYAiAAEgLMR_D_BwE","2019-02-02 11:30:55 NZDT","https://ad.doubleclick.net/ddm/clk/415187626;216239345;k;u=ds&sv1=37383726648&sv2=3098120523843737&sv3=7639950895660178784&gclid=EAIaIQobChMIocmSi8ub4AIVTw4rCh0k1QK-EAAYAiAAEgLMR_D_BwE;%3fhttps://www.qantas.com/nz/en/destinations/australia.html?alt_cam=nz:re:omd:sem:gg:QANTAS%7CNZ%7CPPC%7CINTERNATIONAL%7CNEWZEALAND%3EAUSTRALIA%7CBMM:n:n:NEWZEALAND%3EAUSTRALIA:%2Bflights+to+%2Baustralia&gclid=EAIaIQobChMIocmSi8ub4AIVTw4rCh0k1QK-EAAYAiAAEgLMR_D_BwE","Australia Travel Guide | Flights to Australia | Qantas NZ","FireFox Analyzer",qantas.com,Narcos-2.001
places.sqlite,"https://www.expedia.co.nz/lp/flights/bne/wlg/brisbane-to-wellington","2019-02-02 11:31:09 NZDT",,"Cheap Flights from Brisbane to Wellington (BNE to WLG) | Expedia.co.nz","FireFox Analyzer",expedia.co.nz,Narcos-2.001
places.sqlite,"https://www.expedia.co.nz/Flights-Search?mode=search&paandi=true&trip=roundtrip&options=cabinclass%3Aeconomy%2Cnopenalty%3AN%2Csortby%3Aprice&passengers=children%3A0%2Cadults%3A2%2Cseniors%3A0%2Cinfantinlap%3AY&leg1=from%3ABrisbane%2C%20QLD%2C%20Australia%20(BNE)%2Cto%3AWellington%2C%20New%20Zealand%20(WLG-Wellington%20Intl.)%2Cdeparture%3A2%2F02%2F2019TANYT&leg2=from%3AWellington%2C%20New%20Zealand%20(WLG-Wellington%20Intl.)%2Cto%3ABrisbane%2C%20QLD%2C%20Australia%20(BNE)%2Cdeparture%3A9%2F02%2F2019TANYT&rfrr=TG.LP.SrchWzd.Flight","2019-02-02 11:31:23 NZDT","https://www.expedia.co.nz/lp/flights/bne/wlg/brisbane-to-wellington","BNE to WLG Flights | Expedia","FireFox Analyzer",expedia.co.nz,Narcos-2.001
places.sqlite,"https://www.flightcentre.com.au/flights/wellington/brisbane","2019-02-02 11:32:11 NZDT",,"Cheap flights to Wellington from Brisbane (BNE to WLG)","FireFox Analyzer",flightcentre.com.au,Narcos-2.001
places.sqlite,"https://www.webjet.com.au/flights/wellington/brisbane/","2019-02-02 11:32:32 NZDT",,"Cheap flights from Brisbane to Wellington - Webjet","FireFox Analyzer",webjet.com.au,Narcos-2.001
places.sqlite,"https://flights.webjet.com.au/FlightSearch/FlightSearch/ExternalSearch?FlightStops%5B0%5D.CityFrom=BNE&FlightStops%5B0%5D.CityTo=WLG&FlightStops%5B0%5D.ReturnDate=25%2F02%2F2019&FlightStops%5B0%5D.DepartureDate=24%2F02%2F2019&Adults=2&Children=0&Infants=0&EntryPoint=Flight&TripType=Return&TravelClass=Economy&dontcache=cad679fb-0cdb-46e1-b7e4-083ac6396bca","2019-02-02 11:32:47 NZDT","https://flights.webjet.com.au/home/Search?&CityFrom=BNE&CityTo=WLG&TripType=Return&DateOut=24/02/2019&DateBack=25/02/2019&TravelClass=Economy&NumAdult=2&NumChild=0&NumInfant=0","Webjet Travel","FireFox Analyzer",webjet.com.au,Narcos-2.001
places.sqlite,"https://flights.webjet.com.au/FlightSearch/SearchResultsMatrix/Matrix?searchId=4820a12d-b769-4e54-aa27-da7d7d42fa73","2019-02-02 11:33:06 NZDT","https://flights.webjet.com.au/FlightSearch/SearchResults/Results?searchId=4820a12d-b769-4e54-aa27-da7d7d42fa73","Webjet Travel","FireFox Analyzer",webjet.com.au,Narcos-2.001
places.sqlite,"https://www.google.com/search?client=firefox-b-ab&ei=kMhUXI-qMJa6rQHusbOYAQ&q=flights+from+brisbane+to+wlG+jetstar&oq=flights+from+brisbane+to+wlG+jetstar&gs_l=psy-ab.3..33i22i29i30.13641.14945..15371...0.0..0.265.1541.0j3j4......0....1..gws-wiz.......0i71j33i160j0i22i10i30j33i10.FwTrGfpxv8k","2019-02-02 11:34:53 NZDT","https://www.google.com/search?client=firefox-b-ab&ei=UchUXOPwAZSz9QOSz4ugBA&q=flights+from+brisbane+to+wlG+au&oq=flights+from+brisbane+to+wlG+au&gs_l=psy-ab.3..33i160l4.16050.16563..16883...0.0..0.219.567.0j2j1......0....1..gws-wiz.......0i71j0i22i30j33i22i29i30.ePor7zHTLUs","flights from brisbane to wlG jetstar - Google Search","FireFox Analyzer",google.com,Narcos-2.001
places.sqlite,"http://flights.virginaustralia.com/en-nz/flights-from-Brisbane-to-Wellington?cmpid=sem_2kw_CityPair_flights%20from%20Brisbane%20to%20Wellington_+flights%20+from%20+Brisbane%20+to%20+Wellington_GOOGLE&cmpid=sem_2kw_CityPair_flights+from+Brisbane+to+Wellington_%2Bflights+%2Bfrom+%2BBrisbane+%2Bto+%2BWellington_GOOGLE&gclid=EAIaIQobChMI3fKZh8yb4AIVmQ4rCh1VqgAIEAAYAyAAEgIw8fD_BwE&gclsrc=aw.ds","2019-02-02 11:35:04 NZDT","https://ad.atdmt.com/s/go;adv=11052203090222;ec=11052203090922;c.a=71700000024238148;s.a=GOOGLE;p.a=71700000024238148;as.a=58700002585611259;c.n=CityPairs_Wellington_International_Generic_%5BBMM%5D;p.n=CityPairs_Wellington_International_Generic_%5BBMM%5D;as.n=flights+from+Brisbane+to+Wellington;qpb=1;?bidkw=%2Bflights+%2Bfrom+%2BBrisbane+%2Bto+%2BWellington&dvc=c&h=http://flights.virginaustralia.com/en-nz/flights-from-Brisbane-to-Wellington?cmpid=sem_2kw_CityPair_flights+from+Brisbane+to+Wellington_%2Bflights+%2Bfrom+%2BBrisbane+%2Bto+%2BWellington_GOOGLE&&cmpid=sem_2kw_CityPair_flights+from+Brisbane+to+Wellington_%2Bflights+%2Bfrom+%2BBrisbane+%2Bto+%2BWellington_GOOGLE&gclid=EAIaIQobChMI3fKZh8yb4AIVmQ4rCh1VqgAIEAAYAyAAEgIw8fD_BwE&gclsrc=aw.ds",,"FireFox Analyzer",virginaustralia.com,Narcos-2.001
places.sqlite,"http://flights.virginaustralia.com/en-nz/flights-from-Brisbane-to-Wellington?cmpid=sem_2kw_CityPair_flights%20from%20Brisbane%20to%20Wellington_+flights%20+from%20+Brisbane%20+to%20+Wellington_GOOGLE&cmpid=sem_2kw_CityPair_flights+from+Brisbane+to+Wellington_%2Bflights+%2Bfrom+%2BBrisbane+%2Bto+%2BWellington_GOOGLE&gclid=EAIaIQobChMI3fKZh8yb4AIVmQ4rCh1VqgAIEAAYAyAAEgIw8fD_BwE&gclsrc=aw.ds","2019-02-02 11:37:01 NZDT","https://ad.atdmt.com/s/go;adv=11052203090222;ec=11052203090922;c.a=71700000024238148;s.a=GOOGLE;p.a=71700000024238148;as.a=58700002585611259;c.n=CityPairs_Wellington_International_Generic_%5BBMM%5D;p.n=CityPairs_Wellington_International_Generic_%5BBMM%5D;as.n=flights+from+Brisbane+to+Wellington;qpb=1;?bidkw=%2Bflights+%2Bfrom+%2BBrisbane+%2Bto+%2BWellington&dvc=c&h=http://flights.virginaustralia.com/en-nz/flights-from-Brisbane-to-Wellington?cmpid=sem_2kw_CityPair_flights+from+Brisbane+to+Wellington_%2Bflights+%2Bfrom+%2BBrisbane+%2Bto+%2BWellington_GOOGLE&&cmpid=sem_2kw_CityPair_flights+from+Brisbane+to+Wellington_%2Bflights+%2Bfrom+%2BBrisbane+%2Bto+%2BWellington_GOOGLE&gclid=EAIaIQobChMI3fKZh8yb4AIVmQ4rCh1VqgAIEAAYAyAAEgIw8fD_BwE&gclsrc=aw.ds",,"FireFox Analyzer",virginaustralia.com,Narcos-2.001
places.sqlite,"https://flights.virginaustralia.com/en-au/flights-from-brisbane-to-wellington?cmpid=sem_2kw_CityPair_flights%20from%20Brisbane%20to%20Wellington_%20flights%20%20from%20%20Brisbane%20%20to%20%20Wellington_GOOGLE&cmpid=sem_2kw_CityPair_flights%20from%20Brisbane%20to%20Wellington_%2Bflights%20%2Bfrom%20%2BBrisbane%20%2Bto%20%2BWellington_GOOGLE&gclid=EAIaIQobChMI3fKZh8yb4AIVmQ4rCh1VqgAIEAAYAyAAEgIw8fD_BwE&gclsrc=aw.ds","2019-02-02 11:35:06 NZDT","https://flights.virginaustralia.com/en-nz/flights-from-brisbane-to-wellington?cmpid=sem_2kw_CityPair_flights%20from%20Brisbane%20to%20Wellington_%20flights%20%20from%20%20Brisbane%20%20to%20%20Wellington_GOOGLE&cmpid=sem_2kw_CityPair_flights%20from%20Brisbane%20to%20Wellington_%2Bflights%20%2Bfrom%20%2BBrisbane%20%2Bto%20%2BWellington_GOOGLE&gclid=EAIaIQobChMI3fKZh8yb4AIVmQ4rCh1VqgAIEAAYAyAAEgIw8fD_BwE&gclsrc=aw.ds","Cheap flights from Brisbane to Wellington from $398* | Virgin Australia","FireFox Analyzer",virginaustralia.com,Narcos-2.001
places.sqlite,"https://flights.virginaustralia.com/en-au/flights-from-brisbane-to-wellington?cmpid=sem_2kw_CityPair_flights%20from%20Brisbane%20to%20Wellington_%20flights%20%20from%20%20Brisbane%20%20to%20%20Wellington_GOOGLE&cmpid=sem_2kw_CityPair_flights%20from%20Brisbane%20to%20Wellington_%2Bflights%20%2Bfrom%20%2BBrisbane%20%2Bto%20%2BWellington_GOOGLE&gclid=EAIaIQobChMI3fKZh8yb4AIVmQ4rCh1VqgAIEAAYAyAAEgIw8fD_BwE&gclsrc=aw.ds","2019-02-02 11:37:01 NZDT","https://flights.virginaustralia.com/en-nz/flights-from-brisbane-to-wellington?cmpid=sem_2kw_CityPair_flights%20from%20Brisbane%20to%20Wellington_%20flights%20%20from%20%20Brisbane%20%20to%20%20Wellington_GOOGLE&cmpid=sem_2kw_CityPair_flights%20from%20Brisbane%20to%20Wellington_%2Bflights%20%2Bfrom%20%2BBrisbane%20%2Bto%20%2BWellington_GOOGLE&gclid=EAIaIQobChMI3fKZh8yb4AIVmQ4rCh1VqgAIEAAYAyAAEgIw8fD_BwE&gclsrc=aw.ds","Cheap flights from Brisbane to Wellington from $398* | Virgin Australia","FireFox Analyzer",virginaustralia.com,Narcos-2.001
places.sqlite,"https://fly.virginaustralia.com/SSW2010/VAVA/webqtrip.html?execution=e1s1","2019-02-02 11:35:22 NZDT","https://flights.virginaustralia.com/en-au/flights-from-brisbane-to-wellington?cmpid=sem_2kw_CityPair_flights%20from%20Brisbane%20to%20Wellington_%20flights%20%20from%20%20Brisbane%20%20to%20%20Wellington_GOOGLE&cmpid=sem_2kw_CityPair_flights%20from%20Brisbane%20to%20Wellington_%2Bflights%20%2Bfrom%20%2BBrisbane%20%2Bto%20%2BWellington_GOOGLE&gclid=EAIaIQobChMI3fKZh8yb4AIVmQ4rCh1VqgAIEAAYAyAAEgIw8fD_BwE&gclsrc=aw.ds","Select Flights | Make Booking | Virgin Australia","FireFox Analyzer",virginaustralia.com,Narcos-2.001
places.sqlite,"https://fly.virginaustralia.com/SSW2010/VAVA/webqtrip.html?execution=e2s1","2019-02-02 11:36:49 NZDT","https://flights.virginaustralia.com/en-au/flights-from-brisbane-to-wellington?cmpid=sem_2kw_CityPair_flights%20from%20Brisbane%20to%20Wellington_%20flights%20%20from%20%20Brisbane%20%20to%20%20Wellington_GOOGLE&cmpid=sem_2kw_CityPair_flights%20from%20Brisbane%20to%20Wellington_%2Bflights%20%2Bfrom%20%2BBrisbane%20%2Bto%20%2BWellington_GOOGLE&gclid=EAIaIQobChMI3fKZh8yb4AIVmQ4rCh1VqgAIEAAYAyAAEgIw8fD_BwE&gclsrc=aw.ds","Select Flights | Make Booking | Virgin Australia","FireFox Analyzer",virginaustralia.com,Narcos-2.001
places.sqlite,"https://www.jetstar.com/nz/en/cheap-flights","2019-02-02 11:37:11 NZDT",,"Cheap flights | Jetstar","FireFox Analyzer",jetstar.com,Narcos-2.001
places.sqlite,"https://www.jetcost.co.nz/flights-brisbane-wellington/","2019-02-02 11:37:25 NZDT",,"Cheap flights Brisbane to Wellington from $227 | JETCOST","FireFox Analyzer",jetcost.co.nz,Narcos-2.001
places.sqlite,"https://www.jetcost.co.nz/flights-brisbane-wellington/?date1=01/05/2019&date2=06/05/2019","2019-02-02 11:37:52 NZDT","https://www.jetcost.co.nz/flights-brisbane-wellington/","Cheap flights Brisbane to Wellington from $227 | JETCOST","FireFox Analyzer",jetcost.co.nz,Narcos-2.001
places.sqlite,"https://www.jetcost.co.nz/compare-site/flights/?internal=1&url=aHR0cHM6Ly93d3cuamV0Y29zdC5jby5uei9jbGlja291dC5waHA/dXJsPWh0dHAlM0ElMkYlMkZhLmNkbi5pbnRlbnRtZWRpYS5uZXQlMkZleGl0X3VuaXQuaHRtbCUzRiUyNnJlcXVlc3RfZ2VuZXJhdG9yJTNEaW0tYXBpJTI2YWR1bHRzJTNEMiUyNmNhY2hlX2J1c3RlciUzRDE1NDkwNjA2NzY0NTAlMjZjaGlsZHJlbiUzRDAlMjZwYWdlX2lkJTNEZmxpZ2h0LmhvbWUuaG90ZWwlMjZwcm9kdWN0X2NhdGVnb3J5JTNESE9URUxTJTI2cHVibGlzaGVyX3VzZXJfaWQlM0RTTlplbl81YzU0Y2EyZDBiNGU3JTI2cm9vbXMlM0QxJTI2c2l0ZV9jdXJyZW5jeSUzRE5aRCUyNnNpdGUlM0RKRVRDT1NUX05aJTI2dHJhdmVsX2RhdGVfc3RhcnQlM0QyMDE5MDUwMSUyNnRyYXZlbF9kYXRlX2VuZCUzRDIwMTkwNTA2JTI2dHJhdmVsZXJzJTNEMiUyNnRyaXBfdHlwZSUzRFJPVU5EX1RSSVAlMjZhZF91bml0X3RhZ19pZCUzRGpldF9uel9zY2FfZmx0X2hvdHhfaG9tX3h1X2FwaSUyNmR5bmFtaWNfZXhpdF91bml0X3N0YXRlX3R5cGUlM0RQUkVfUE9QVUxBVEVEJTI2cHJpdmFjeV9wb2xpY3lfbGluayUzRGh0dHBzJTI1M0ElMjUyRiUyNTJGd3d3LmpldGNvc3QuY28ubnolMjUyRmluZm8lMjUyRnByaXZhY3lfcG9saWN5JTI2c2l0ZV9jb3VudHJ5JTNETlolMjZzaXRlX2xhbmd1YWdlJTNEZW4lMjZ1c2Vfc2l0ZV9zcGVjaWZpY194dV9qcyUzRGZhbHNlJTI2ZXhpdF91bml0X3JlbW90ZV9wb2xsaW5nJTNEZmFsc2UlMjZleGl0X3VuaXRfc291cmNlJTNEYXBpLmZsaWdodC5ob21lLmhvdGVsJTI2YWx0c3ZjJTNEdHJ1ZSUyNnVybEJhc2UlM0RhLmludGVudG1lZGlhLm5ldCUyNnJlZGlyZWN0X3VybCUzRGh0dHBzJTI1M0ElMjUyRiUyNTJGd3d3LmpldGNvc3QuY28ubnolMjUyRmZsaWdodHMtYnJpc2JhbmUtd2VsbGluZ3RvbiUyNTJGJTI1M0ZkYXRlMSUyNTNEMDElMjUyRjA1JTI1MkYyMDE5JTI1MjZkYXRlMiUyNTNEMDYlMjUyRjA1JTI1MkYyMDE5JTI2ZGVzdGluYXRpb25fYWlycG9ydCUzRFdMRyZwYXJ0PUlOVEVOVF9YU19QT1AmdHlwZTE9Vk9MUyZ0eXBlMj01&token=bdc8d71358fe45b78217108cd4dd64fc863b33b62d19b3a2ab9a4f85874365c0&partner=&name=Intentmedia&image=&winLen=5&shift=0&id=eu_xs_int_NZ&type=windowsCheckbox","2019-02-02 11:38:00 NZDT","https://www.jetcost.co.nz/flights-brisbane-wellington/?date1=01/05/2019&date2=06/05/2019","Compare with Intentmedia","FireFox Analyzer",jetcost.co.nz,Narcos-2.001
